"File"	"Time"	"Long"	"Lat"	"Alt"	"course"	"pitch"	"roll"
"./isds_20250908173217/1757323956.000037432.jpg"	1757323956.0000374	114.1688684	22.2777676	14.681	0	0	0
"./isds_20250908173217/1757323956.099928617.jpg"	1757323956.0999286	114.1688632	22.277768	14.719	0	0	0
"./isds_20250908173217/1757323956.200109482.jpg"	1757323956.2001095	114.1688582	22.2777684	14.838	0	0	0
"./isds_20250908173217/1757323956.300308704.jpg"	1757323956.3003087	114.1688528	22.2777687	14.845	0	0	0
"./isds_20250908173217/1757323956.400134325.jpg"	1757323956.4001343	114.1688476	22.2777693	14.87	0	0	0
"./isds_20250908173217/1757323956.499967337.jpg"	1757323956.4999673	114.1688427	22.2777702	14.981	0	0	0
"./isds_20250908173217/1757323956.700226068.jpg"	1757323956.700226	114.1688324	22.2777709	15.03	0	0	0
"./isds_20250908173217/1757323956.800221682.jpg"	1757323956.8002217	114.1688273	22.2777711	15.131	0	0	0
"./isds_20250908173217/1757323956.900049210.jpg"	1757323956.9000492	114.168822	22.2777722	15.144	0	0	0
"./isds_20250908173217/1757323956.999902487.jpg"	1757323956.9999025	114.1688166	22.2777728	15.205	0	0	0
"./isds_20250908173217/1757323957.100153923.jpg"	1757323957.100154	114.1688114	22.2777728	15.243	0	0	0
"./isds_20250908173217/1757323957.200309515.jpg"	1757323957.2003095	114.168806	22.2777727	15.43	0	0	0
"./isds_20250908173217/1757323957.300122499.jpg"	1757323957.3001225	114.1688006	22.2777731	15.443	0	0	0
"./isds_20250908173217/1757323957.399926662.jpg"	1757323957.3999267	114.1687952	22.2777736	15.503	0	0	0
"./isds_20250908173217/1757323957.499993801.jpg"	1757323957.4999938	114.1687894	22.277774	15.47	0	0	0
"./isds_20250908173217/1757323957.600335121.jpg"	1757323957.6003351	114.168784	22.2777734	15.626	0	0	0
"./isds_20250908173217/1757323957.700223207.jpg"	1757323957.7002232	114.1687783	22.2777737	15.629	0	0	0
"./isds_20250908173217/1757323957.800027847.jpg"	1757323957.8000278	114.1687724	22.277774	15.733	0	0	0
"./isds_20250908173217/1757323957.899909735.jpg"	1757323957.8999097	114.1687669	22.2777749	15.725	0	0	0
"./isds_20250908173217/1757323958.000150442.jpg"	1757323958.0001504	114.1687609	22.277775	15.904	0	0	0
"./isds_20250908173217/1757323958.100358009.jpg"	1757323958.100358	114.168755	22.277776	15.987	0	0	0
"./isds_20250908173217/1757323958.200130463.jpg"	1757323958.2001305	114.1687493	22.2777766	15.948	0	0	0
"./isds_20250908173217/1757323958.299958467.jpg"	1757323958.2999585	114.1687435	22.2777768	16.088	0	0	0
"./isds_20250908173217/1757323958.399967909.jpg"	1757323958.399968	114.1687375	22.2777772	16.155	0	0	0
"./isds_20250908173217/1757323958.500255585.jpg"	1757323958.5002556	114.1687316	22.2777775	16.221	0	0	0
"./isds_20250908173217/1757323958.799935102.jpg"	1757323958.799935	114.1687195	22.2777783	16.363	0	0	0
"./isds_20250908173217/1757323959.299975157.jpg"	1757323959.2999752	114.1686952	22.2777767	16.285	0	0	0
"./isds_20250908173217/1757323959.699933290.jpg"	1757323959.6999333	114.1686712	22.2777785	16.555	0	0	0
"./isds_20250908173217/1757323959.900249720.jpg"	1757323959.9002497	114.1686525	22.2777797	16.789	0	0	0
"./isds_20250908173217/1757323960.000016451.jpg"	1757323960.0000165	114.1686391	22.27778	16.791	0	0	0
"./isds_20250908173217/1757323960.099923134.jpg"	1757323960.0999231	114.1686326	22.2777812	16.98	0	0	0
"./isds_20250908173217/1757323960.200155973.jpg"	1757323960.200156	114.1686263	22.2777814	16.998	0	0	0
"./isds_20250908173217/1757323960.300319910.jpg"	1757323960.30032	114.16862	22.2777822	16.993	0	0	0
"./isds_20250908173217/1757323960.400093079.jpg"	1757323960.400093	114.1686133	22.2777821	16.993	0	0	0
"./isds_20250908173217/1757323960.800151825.jpg"	1757323960.8001518	114.1685937	22.2777844	17.05	0	0	0
"./isds_20250908173217/1757323961.600291729.jpg"	1757323961.6002917	114.1685591	22.2777868	17.143	0	0	0
"./isds_20250908173217/1757323961.899940252.jpg"	1757323961.8999403	114.1685158	22.2777882	17.142	0	0	0
"./isds_20250908173217/1757323962.400123119.jpg"	1757323962.4001231	114.1684851	22.2777896	17.126	0	0	0
"./isds_20250908173217/1757323964.400122643.jpg"	1757323964.4001226	114.1683912	22.2777946	17.117	0	0	0
"./isds_20250908173217/1757323965.399917364.jpg"	1757323965.3999174	114.1682618	22.2778017	17.351	0	0	0
"./isds_20250908173217/1757323966.000323534.jpg"	1757323966.0003235	114.1681965	22.2778077	17.364	0	0	0
"./isds_20250908173217/1757323966.500266075.jpg"	1757323966.500266	114.1681557	22.2778092	17.398	0	0	0
"./isds_20250908173217/1757323966.600056171.jpg"	1757323966.6000562	114.1681316	22.2778103	17.464	0	0	0
"./isds_20250908173217/1757323967.400168419.jpg"	1757323967.4001684	114.1680928	22.2778133	17.553	0	0	0
"./isds_20250908173217/1757323967.499973536.jpg"	1757323967.4999735	114.1680622	22.2778172	17.608	0	0	0
"./isds_20250908173217/1757323968.600256443.jpg"	1757323968.6002564	114.1680184	22.2778229	17.674	0	0	0
"./isds_20250908173217/1757323969.699939013.jpg"	1757323969.699939	114.1679444	22.2778309	17.831	0	0	0
"./isds_20250908173217/1757323969.800137520.jpg"	1757323969.8001375	114.1679065	22.277835	18.092	0	0	0
"./isds_20250908173217/1757323970.099920034.jpg"	1757323970.09992	114.1678947	22.277836	18.138	0	0	0
"./isds_20250908173217/1757323970.200024843.jpg"	1757323970.2000248	114.1678831	22.2778371	18.135	0	0	0
"./isds_20250908173217/1757323970.300265551.jpg"	1757323970.3002656	114.1678771	22.2778376	18.146	0	0	0
"./isds_20250908173217/1757323970.400183439.jpg"	1757323970.4001834	114.1678711	22.2778379	18.095	0	0	0
"./isds_20250908173217/1757323970.599892139.jpg"	1757323970.5998921	114.167859	22.2778386	18.167	0	0	0
"./isds_20250908173217/1757323970.900154114.jpg"	1757323970.900154	114.1678477	22.2778389	18.272	0	0	0
"./isds_20250908173217/1757323971.599991798.jpg"	1757323971.5999918	114.1678162	22.2778427	18.775	0	0	0
